2018-11-08 12:30:43.0 ; 0.0 ; 65.4 ; 71.2
2018-11-08 12:30:44.0 ; 0.0 ; 65.4 ; 71.2
2018-11-08 12:30:45.1 ; 0.0 ; 65.4 ; 71.2
2018-11-08 12:30:46.1 ; 0.0 ; 65.3 ; 71.2
2018-11-08 12:30:47.1 ; 6.2 ; 64.7 ; 71.2
2018-11-08 12:30:48.2 ; 8.0 ; 64.6 ; 71.2
2018-11-08 12:30:49.2 ; 8.0 ; 64.6 ; 71.2
2018-11-08 12:30:50.2 ; 8.0 ; 64.5 ; 71.2
2018-11-08 12:30:51.2 ; 8.0 ; 64.6 ; 71.2
2018-11-08 12:30:52.3 ; 8.0 ; 64.6 ; 71.2
2018-11-08 12:30:53.3 ; 8.0 ; 64.6 ; 71.2
2018-11-08 12:30:54.3 ; 8.0 ; 64.7 ; 71.2
2018-11-08 12:30:55.4 ; 8.0 ; 64.8 ; 71.2
2018-11-08 12:30:56.4 ; 8.0 ; 64.8 ; 71.2
2018-11-08 12:30:57.4 ; 8.0 ; 64.7 ; 71.2
2018-11-08 12:30:59.2 ; 8.0 ; 64.6 ; 71.2
2018-11-08 12:31:00.2 ; 8.0 ; 64.7 ; 71.2
2018-11-08 12:31:01.2 ; 8.0 ; 64.6 ; 71.2
2018-11-08 12:31:02.3 ; 8.0 ; 64.6 ; 71.2
2018-11-08 12:31:03.3 ; 8.0 ; 64.6 ; 71.2
2018-11-08 12:31:04.3 ; 8.0 ; 64.6 ; 71.2
2018-11-08 12:31:05.4 ; 8.0 ; 64.6 ; 71.2
2018-11-08 12:31:06.4 ; 8.0 ; 64.7 ; 71.2
2018-11-08 12:31:07.4 ; 8.0 ; 64.6 ; 71.2
2018-11-08 12:31:08.5 ; 8.0 ; 64.6 ; 71.2
2018-11-08 12:31:09.5 ; 8.0 ; 64.8 ; 71.2
2018-11-08 12:31:10.5 ; 8.0 ; 64.8 ; 71.2
2018-11-08 12:31:11.6 ; 8.0 ; 65.0 ; 71.2
2018-11-08 12:31:12.6 ; 8.0 ; 65.3 ; 71.2
2018-11-08 12:31:13.6 ; 8.0 ; 65.7 ; 71.2
